customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineBackup,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,numAdminTickets,numTechTickets,Churn,ln_TotalCharges,gender_encoded,Partner_encoded,PhoneService_encoded,StreamingMovies_encoded,PaperlessBilling_encoded,Churn_encoded,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,calls_count,InternetService_DSL,InternetService_Fiber optic,InternetService_No,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0927-CNGRH,Male,0,No,Yes,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,19.55,19.55,0,0,No,3.022860940942244,1,0,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1
8608-OZTLB,Male,0,Yes,Yes,38,Yes,No,Yes,Yes,No,One year,No,74.05,2802.3,1,0,No,7.938552573621769,1,1,1,0,0,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0
2335-GSODA,Male,0,No,Yes,23,No,No phone service,No,No,No,Two year,No,40.1,857.75,0,0,No,6.755477843536559,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1
0702-PGIBZ,Male,0,No,Yes,4,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,101.7,364.55,0,0,Yes,5.901403068739325,1,0,1,2,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
6656-GULJQ,Male,0,Yes,Yes,72,Yes,Yes,No,Yes,Yes,Two year,Yes,83.55,6093.3,0,0,No,8.715109187083549,1,1,1,2,1,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
9853-JFZDU,Female,0,Yes,No,35,Yes,No,Yes,No,No,Month-to-month,No,56.85,1861.1,4,2,No,7.529460162087717,0,1,1,0,0,0,1,0,0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0
3777-XROBG,Female,0,Yes,Yes,58,Yes,No,No internet service,No internet service,No internet service,Two year,No,19.55,1079.65,0,0,No,6.985317990929928,0,1,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
6994-FGRHH,Male,0,Yes,Yes,70,Yes,No,Yes,Yes,Yes,One year,Yes,106.15,7475.1,0,0,No,8.919466544622965,1,1,1,2,1,0,1,0,0,1.0,0,1,0,0,0,1,0,0,1,0,0,1,0
4000-VGMQP,Male,0,Yes,Yes,38,Yes,Yes,Yes,Yes,Yes,One year,No,78.95,2862.55,0,0,No,7.959817392830412,1,1,1,2,0,0,1,0,0,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0
3999-WRNGR,Female,0,Yes,Yes,60,No,No phone service,Yes,Yes,Yes,Month-to-month,Yes,49.75,3069.45,4,0,No,8.029579409644032,0,1,0,2,1,0,1,0,0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0
3466-RITXD,Male,0,No,No,26,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,92.4,2349.8,0,0,No,7.762510974738495,1,0,1,0,1,0,0,0,1,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0
2680-XKKNJ,Female,0,No,No,8,Yes,No,Yes,No,No,One year,No,58.2,469.25,0,0,No,6.15326446818114,0,0,1,0,0,0,0,0,1,0.0,1,0,0,1,0,0,0,0,1,1,0,0,0
3058-HJCUY,Male,0,Yes,Yes,41,Yes,Yes,No,Yes,Yes,One year,Yes,102.6,4213.35,0,4,Yes,8.346250647393541,1,1,1,2,1,1,1,0,0,1.0,0,1,0,0,0,1,0,0,1,0,0,1,0
2974-GGUXS,Female,1,Yes,No,36,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,91.95,3301.05,0,0,No,8.102298766703406,0,1,1,0,1,0,1,0,0,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0
7994-XIRTR,Male,1,No,No,54,Yes,No,No,No,Yes,One year,No,65.25,3529.95,0,0,No,8.169322235533594,1,0,1,2,0,0,1,0,0,1.0,1,0,0,0,0,1,0,0,1,1,0,0,0
3259-FDWOY,Male,0,Yes,Yes,71,Yes,Yes,Yes,Yes,Yes,Two year,Yes,106.0,7723.7,3,7,Yes,8.952178266060393,1,1,1,2,1,1,1,0,0,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0
2101-RANCD,Female,0,No,No,55,Yes,Yes,No,No,No,Month-to-month,Yes,73.1,4144.9,0,0,No,8.32987517307146,0,0,1,0,1,0,1,0,0,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0
7921-BEPCI,Female,0,No,No,72,Yes,Yes,Yes,No,No,Two year,No,59.75,4265.0,0,0,No,8.358431899031295,0,0,1,0,0,0,0,0,1,1.0,1,0,0,1,0,0,1,0,0,1,0,0,0
0807-ZABDG,Female,0,No,Yes,3,Yes,No,No,No,No,Month-to-month,Yes,55.1,154.65,0,0,Yes,5.047609896887617,0,0,1,0,1,1,0,0,1,1.0,1,0,0,1,0,0,0,0,1,0,0,0,1
8510-TMWYB,Female,0,Yes,Yes,54,Yes,Yes,Yes,No,No,Two year,Yes,59.8,3246.45,0,0,No,8.085625351967414,0,1,1,0,1,0,1,0,0,1.0,1,0,0,0,0,1,1,0,0,1,0,0,0
3258-ZKPAI,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Two year,Yes,116.6,8337.45,0,0,No,9.02863262676135,1,1,1,2,1,0,0,0,1,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0
1428-IEDPR,Male,0,No,No,52,Yes,Yes,No,Yes,Yes,Two year,Yes,109.3,5731.4,1,0,No,8.653889570183916,1,0,1,2,1,0,0,0,1,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0
5298-GSTLM,Female,1,No,No,60,Yes,Yes,No,Yes,Yes,One year,Yes,101.4,6176.6,3,5,No,8.728685125509973,0,0,1,2,1,0,0,0,1,0.0,0,1,0,1,0,0,1,0,0,1,0,0,0
4450-YOOHP,Female,0,No,No,39,No,No phone service,No,Yes,Yes,Month-to-month,Yes,50.65,1905.4,0,0,No,7.552971925784532,0,0,0,2,1,0,1,0,0,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0
6728-CZFEI,Female,0,No,No,15,Yes,No,No,Yes,No,One year,No,56.15,931.9,0,0,No,6.838298013966916,0,0,1,0,0,0,1,0,0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,1
5748-RNCJT,Male,0,No,No,69,Yes,Yes,No,Yes,Yes,Two year,Yes,106.5,7348.8,0,8,Yes,8.902428380952307,1,0,1,2,1,1,1,0,0,1.0,0,1,0,0,0,1,0,0,1,1,0,0,0
6121-TNHBO,Female,1,No,No,63,Yes,Yes,Yes,Yes,No,One year,No,83.0,5243.05,0,0,No,8.564849379544466,0,0,1,0,0,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,1,0,0,0
5119-NZPTV,Male,1,Yes,No,2,Yes,No,No,No,No,Month-to-month,No,70.1,141.65,0,0,No,4.960394077659509,1,1,1,0,0,0,1,0,0,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0
6519-ZHPXP,Female,0,Yes,Yes,72,Yes,No,Yes,Yes,Yes,Two year,Yes,108.3,7679.65,0,0,No,8.94645945797701,0,1,1,2,1,0,0,0,1,1.0,0,1,0,0,0,1,0,0,1,1,0,0,0
7739-LAXOG,Female,0,Yes,Yes,32,Yes,Yes,No,No,Yes,Month-to-month,Yes,91.05,2954.5,0,3,Yes,7.991423120264424,0,1,1,2,1,1,1,0,0,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0
3472-QPRCH,Male,0,Yes,Yes,40,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,25.25,1006.9,3,0,No,6.9156242373608325,1,1,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
8224-UAXBZ,Female,0,Yes,No,58,No,No phone service,Yes,Yes,No,One year,Yes,45.35,2540.1,0,0,No,7.840352337130602,0,1,0,0,1,0,0,0,1,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0
9610-WCESF,Male,0,No,No,67,No,No phone service,No,Yes,No,Two year,No,43.9,3097.2,0,0,No,8.038576576672263,1,0,0,0,0,0,0,0,1,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0
9776-CLUJA,Female,1,Yes,No,51,Yes,Yes,No,No,No,Month-to-month,Yes,77.5,3807.35,0,0,Yes,8.244951303452334,0,1,1,0,1,1,0,0,1,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0
2486-WYVVE,Male,0,Yes,No,31,Yes,Yes,No,Yes,Yes,One year,Yes,79.3,2484.0,0,0,No,7.818027938530729,1,1,1,2,1,0,1,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1
3865-ZYKAD,Male,1,Yes,No,69,Yes,Yes,Yes,No,No,Month-to-month,Yes,84.9,5785.65,0,0,No,8.663308819357752,1,1,1,0,1,0,0,0,1,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0
1422-DGUBX,Male,0,Yes,No,32,Yes,Yes,No,No,No,One year,Yes,79.25,2619.15,0,2,No,7.870986847024712,1,1,1,0,1,0,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0
2999-AANRQ,Female,0,No,No,21,Yes,No,Yes,Yes,No,Two year,No,71.05,1524.85,0,0,No,7.330306910813801,0,0,1,0,0,0,0,0,1,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0
8668-KNZTI,Male,0,No,No,52,Yes,No,No,No,No,One year,No,53.75,2790.65,0,0,No,7.934388097858083,1,0,1,0,0,0,0,0,1,1.0,1,0,0,0,0,1,1,0,0,0,0,1,0
0480-KYJVA,Female,0,Yes,Yes,72,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,24.25,1784.5,0,0,No,7.487453767034503,0,1,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
6034-ZRYCV,Female,0,Yes,No,72,No,No phone service,Yes,Yes,Yes,Two year,Yes,54.2,3937.45,0,7,Yes,8.27854252387427,0,1,0,2,1,1,1,0,0,1.0,1,0,0,0,0,1,1,0,0,0,0,1,0
9746-YKGXB,Male,0,Yes,Yes,52,No,No phone service,No,No,Yes,One year,No,44.25,2276.1,0,0,No,7.730657982534619,1,1,0,2,0,0,0,0,1,1.0,1,0,0,0,0,1,1,0,0,1,0,0,0
3926-YZVVX,Female,0,No,No,41,Yes,No,No,No,No,One year,No,50.05,2029.05,0,0,No,7.615815702274378,0,0,1,0,0,0,1,0,0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,0
6000-UKLWI,Male,0,No,No,41,Yes,No,No internet service,No internet service,No internet service,Two year,No,20.15,802.35,0,0,No,6.688790484489344,1,0,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1
2079-FBMZK,Female,0,No,No,6,Yes,No,No,No,No,Month-to-month,Yes,69.25,418.4,0,0,Yes,6.03882511846782,0,0,1,0,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,1
6332-FBZRI,Male,0,Yes,Yes,67,Yes,Yes,Yes,No,No,One year,Yes,69.35,4653.25,0,0,No,8.445536059652007,1,1,1,0,1,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
2096-XOTMO,Female,0,Yes,Yes,16,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,19.35,275.9,0,0,No,5.623656430176916,0,1,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1
3266-FTKHB,Male,0,No,No,17,Yes,No,No internet service,No internet service,No internet service,Two year,No,19.15,343.45,0,0,No,5.841948942039205,1,0,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1
8221-EQDGL,Male,0,Yes,No,35,Yes,No,Yes,No,No,Month-to-month,No,61.0,2130.45,0,0,No,7.664557778271204,1,1,1,0,0,0,0,0,1,1.0,1,0,0,0,0,1,1,0,0,0,0,0,1
6608-QQLVK,Male,0,No,No,1,Yes,No,No,No,No,Month-to-month,Yes,50.5,50.5,0,0,Yes,3.9415818076696905,1,0,1,0,1,1,1,0,0,1.0,1,0,0,0,0,1,1,0,0,0,0,1,0
0298-XACET,Male,0,Yes,Yes,52,No,No phone service,Yes,Yes,No,Two year,No,50.2,2554.0,0,2,No,7.845807502637805,1,1,0,0,0,0,1,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1
7560-QJAVJ,Female,0,No,No,70,Yes,No,No,Yes,Yes,Two year,No,79.6,5589.45,0,0,No,8.628815063803575,0,0,1,2,0,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,1,0,0,0
3551-HUAZH,Male,1,No,No,1,Yes,Yes,No,No,No,Month-to-month,Yes,74.4,74.4,0,0,Yes,4.32280727501391,1,0,1,0,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
9137-UIYPG,Female,0,Yes,Yes,35,Yes,No,No,Yes,Yes,Month-to-month,Yes,106.9,3756.45,4,0,No,8.2314958148187,0,1,1,2,1,0,0,0,1,1.0,0,1,0,0,0,1,0,0,1,0,0,1,0
2809-ZMYOQ,Female,0,No,No,32,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,101.35,3334.9,0,0,No,8.112497787010163,0,0,1,2,1,0,1,0,0,0.0,0,1,0,0,0,1,1,0,0,0,0,1,0
5084-OOVCJ,Female,0,Yes,Yes,17,Yes,No,No,No,No,Month-to-month,Yes,55.35,920.5,0,0,No,6.826002777109878,0,1,1,0,1,0,0,0,1,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0
0254-WWRKD,Female,0,Yes,Yes,67,Yes,No,Yes,No,No,One year,No,50.55,3431.75,0,0,No,8.141116968201862,0,1,1,0,0,0,1,0,0,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0
6302-JGYRJ,Male,0,No,Yes,31,Yes,Yes,Yes,Yes,Yes,One year,Yes,79.45,2587.7,0,4,Yes,7.8589110981823715,1,0,1,2,1,1,1,0,0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,1
5339-PXDVH,Male,0,No,No,4,Yes,Yes,No,Yes,No,Month-to-month,No,90.65,367.95,0,0,No,5.910661133504376,1,0,1,0,0,0,0,0,1,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0
2205-LPVGL,Male,1,Yes,Yes,58,Yes,Yes,Yes,No,No,One year,Yes,89.85,5125.75,0,0,No,8.542227209135879,1,1,1,0,1,0,0,0,1,0.0,0,1,0,1,0,0,0,0,1,1,0,0,0
8782-NUUOL,Male,0,No,No,60,Yes,No,No,Yes,Yes,One year,No,79.0,4801.1,3,0,No,8.476808601220762,1,0,1,2,0,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,0,0,0,1
3685-YLCMQ,Male,0,No,No,58,Yes,Yes,No,Yes,Yes,One year,Yes,104.65,6219.6,0,5,Yes,8.735621644103475,1,0,1,2,1,1,1,0,0,1.0,0,1,0,0,0,1,0,0,1,0,0,1,0
7601-WFVZV,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,19.55,19.55,4,0,No,3.022860940942244,1,0,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1
4868-AADLV,Male,1,Yes,Yes,66,Yes,Yes,Yes,Yes,Yes,One year,Yes,116.25,7862.25,0,0,No,8.969955285966561,1,1,1,2,1,0,0,0,1,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0
9529-OFXHY,Male,0,No,No,15,Yes,Yes,No,Yes,No,Month-to-month,Yes,87.75,1242.2,0,0,No,7.125443979613383,1,0,1,0,1,0,0,0,1,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0
8634-MPHTR,Male,1,Yes,No,47,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,100.05,4871.05,3,2,Yes,8.491270072062852,1,1,1,2,1,1,1,0,0,0.0,0,1,0,0,0,1,1,0,0,0,0,1,0
2669-QVCRG,Female,0,No,No,41,Yes,Yes,No,No,No,Month-to-month,Yes,81.3,3190.65,0,0,No,8.068293303434988,0,0,1,0,1,0,0,0,1,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0
2478-EEWWM,Male,0,Yes,No,59,No,No phone service,No,Yes,Yes,Month-to-month,Yes,44.3,2666.75,0,2,No,7.8889906994966745,1,1,0,2,1,0,1,0,0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0
9174-IHETN,Female,0,No,Yes,50,Yes,No,No,No,No,Two year,No,70.35,3533.6,0,0,No,8.170355417755697,0,0,1,0,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0
2233-TXSIU,Male,0,Yes,Yes,17,No,No phone service,No,Yes,No,One year,No,44.45,792.15,0,0,No,6.676012358854464,1,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0
9644-UMGQA,Male,0,Yes,Yes,6,Yes,No,No,No,No,Month-to-month,Yes,49.15,295.65,2,0,No,5.692552992704652,1,1,1,0,1,0,0,0,1,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0
3256-EZDBI,Male,1,Yes,No,51,No,No phone service,Yes,No,No,Month-to-month,Yes,29.45,1459.35,0,0,No,7.286431412000087,1,1,0,0,1,0,1,0,0,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0
8761-NSOBC,Male,0,No,No,44,Yes,No,Yes,Yes,Yes,Month-to-month,No,100.55,4398.15,0,3,Yes,8.38916661942616,1,0,1,2,0,1,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0
0419-YAAPX,Male,0,Yes,No,49,Yes,No,Yes,Yes,No,Month-to-month,Yes,85.3,4297.95,0,0,No,8.366126085816875,1,1,1,0,1,0,1,0,0,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0
8413-VONUO,Male,0,No,No,2,Yes,No,Yes,Yes,Yes,Month-to-month,No,95.65,167.3,0,0,Yes,5.12574810119676,1,0,1,2,0,1,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
0872-CASZJ,Male,0,Yes,No,59,Yes,Yes,No,No,Yes,One year,Yes,69.1,4096.9,0,0,No,8.31822992635372,1,1,1,2,1,0,0,0,1,0.0,1,0,0,1,0,0,0,0,1,0,0,0,1
4726-DLWQN,Male,1,No,No,50,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,70.35,3454.6,0,0,No,8.14775138248473,1,0,1,0,1,0,0,0,1,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0
3094-JOJAI,Male,0,No,No,18,Yes,Yes,No,No,No,Month-to-month,No,74.15,1387.0,0,0,No,7.23561914106675,1,0,1,0,0,0,1,0,0,0.0,0,1,0,1,0,0,1,0,0,0,0,0,1
9494-MRNYX,Male,0,No,No,10,Yes,Yes,No,No,No,Month-to-month,No,75.05,786.3,0,0,No,6.668609370190421,1,0,1,0,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
2599-CZABP,Male,0,Yes,No,14,Yes,No,No,No,No,One year,No,44.6,641.25,0,0,No,6.464977635989993,1,1,1,0,0,0,1,0,0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0
7945-PRBVF,Male,0,No,No,35,Yes,No,No internet service,No internet service,No internet service,Two year,No,21.45,705.45,0,0,No,6.560252428211817,1,0,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,1,0,0,0
4544-RXFMG,Male,0,Yes,Yes,8,Yes,No,No,No,No,One year,Yes,43.45,345.5,5,0,No,5.847882818629958,1,1,1,0,1,0,1,0,0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1
1150-FTQGN,Female,0,Yes,Yes,60,Yes,Yes,Yes,Yes,No,One year,No,94.15,5811.8,5,0,No,8.667817661466938,0,1,1,0,0,0,0,0,1,0.0,0,1,0,1,0,0,1,0,0,1,0,0,0
9223-UCPVT,Female,0,No,No,1,Yes,No,No,Yes,Yes,Month-to-month,No,94.4,94.4,3,0,Yes,4.558078578454241,0,0,1,2,0,1,1,0,0,0.0,0,1,0,0,0,1,1,0,0,0,0,1,0
7196-LIWRH,Female,0,No,No,6,Yes,No,No internet service,No internet service,No internet service,Two year,No,19.55,124.45,0,0,No,4.8319072728124315,0,0,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1
5448-VWNAM,Female,0,No,Yes,19,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,75.9,1375.6,0,0,No,7.227371969964263,0,0,1,0,1,0,0,0,1,1.0,1,0,0,1,0,0,0,0,1,0,0,0,1
1177-XZBJL,Male,0,Yes,Yes,53,Yes,Yes,Yes,No,No,One year,No,64.15,3491.55,0,0,No,8.158387407420907,1,1,1,0,0,0,0,0,1,0.0,1,0,0,1,0,0,0,0,1,1,0,0,0
3518-FSTWG,Male,1,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Two year,Yes,109.55,7920.7,0,0,No,8.977361108239862,1,1,1,2,1,0,0,0,1,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0
9330-VOFSZ,Female,0,Yes,No,60,Yes,Yes,Yes,Yes,Yes,Two year,Yes,110.8,6640.7,0,0,No,8.80112323379829,0,1,1,2,1,0,1,0,0,1.0,0,1,0,0,0,1,0,0,1,0,1,0,0
4351-QLCSU,Female,0,No,No,1,Yes,No,No,Yes,No,Month-to-month,Yes,55.0,55.0,4,0,Yes,4.02535169073515,0,0,1,0,1,1,1,0,0,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0
0939-EREMR,Female,0,No,Yes,13,Yes,No,No,No,No,Month-to-month,No,53.45,718.1,0,0,No,6.578000430108449,0,0,1,0,0,0,1,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1
9389-ACWBI,Female,0,Yes,Yes,5,Yes,No,No,No,No,Month-to-month,No,69.95,320.4,0,0,No,5.772686453303412,0,1,1,0,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0
5419-JPRRN,Male,0,No,No,1,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,101.45,101.45,0,1,Yes,4.629374874684909,1,0,1,2,1,1,1,0,0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0
3644-QXEHN,Male,0,Yes,Yes,13,Yes,No,No,Yes,Yes,Month-to-month,No,97.0,1334.45,0,0,No,7.19702359268779,1,1,1,2,0,0,1,0,0,0.0,0,1,0,0,0,1,1,0,0,0,0,1,0
2911-IJORQ,Male,0,No,No,37,Yes,Yes,Yes,Yes,Yes,One year,Yes,90.6,3358.65,0,0,No,8.119592080864859,1,0,1,2,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0
5921-NGYRH,Male,0,Yes,No,64,Yes,No,No,No,No,Month-to-month,Yes,73.55,4764.0,0,0,No,8.469052816088302,1,1,1,0,1,0,0,0,1,1.0,0,1,0,1,0,0,1,0,0,0,0,0,1
2100-BDNSN,Female,0,Yes,No,5,Yes,Yes,No,Yes,No,Month-to-month,No,67.95,350.3,0,0,Yes,5.861640559271781,0,1,1,0,0,1,1,0,0,1.0,1,0,0,0,0,1,0,0,1,1,0,0,0
5998-DZLYR,Female,0,Yes,No,61,Yes,Yes,Yes,No,Yes,Two year,Yes,94.35,5703.0,0,0,No,8.648922962094131,0,1,1,2,1,0,1,0,0,1.0,0,1,0,1,0,0,0,0,1,1,0,0,0
0488-GSLFR,Female,0,No,No,1,Yes,No,No,No,No,Month-to-month,Yes,69.5,69.5,0,0,Yes,4.255612709818223,0,0,1,0,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
9318-NKNFC,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,18.85,18.85,0,0,Yes,2.9882040071331994,1,0,1,1,1,1,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1
9728-FTTVZ,Female,0,No,No,1,Yes,No,No,No,No,Month-to-month,Yes,69.2,69.2,5,0,Yes,4.251348311031766,0,0,1,0,1,1,1,0,0,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0
9548-LERKT,Male,0,Yes,No,24,Yes,No,No internet service,No internet service,No internet service,Two year,No,19.75,483.15,0,0,No,6.18239477605754,1,1,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1
6576-FBXOJ,Male,0,Yes,No,17,No,No phone service,No,Yes,Yes,One year,No,54.6,934.8,0,0,No,6.8414017784321155,1,1,0,2,0,0,1,0,0,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0
7254-IQWOZ,Male,0,No,No,1,Yes,No,No,No,No,Month-to-month,Yes,69.65,69.65,0,0,Yes,4.257738109130536,1,0,1,0,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
2474-BRUCM,Male,1,Yes,No,40,Yes,Yes,No,Yes,Yes,Month-to-month,No,101.85,4086.3,0,2,Yes,8.315639884344804,1,1,1,2,0,1,0,0,1,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
4062-HBMOS,Male,0,No,No,52,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,103.05,5364.8,0,0,No,8.58780075858019,1,0,1,2,1,0,1,0,0,0.0,0,1,0,0,0,1,1,0,0,0,0,1,0
0742-NXBGR,Female,0,No,No,1,Yes,No,Yes,No,No,Month-to-month,Yes,82.3,82.3,0,0,Yes,4.422448549172797,0,0,1,0,1,1,1,0,0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0
9236-NDUCW,Female,0,No,No,21,No,No phone service,No,No,No,Two year,No,35.1,770.4,0,0,No,6.648207045774128,0,0,0,0,0,0,0,0,1,1.0,1,0,0,1,0,0,0,0,1,0,0,0,1
4753-PADAS,Female,0,Yes,No,67,Yes,Yes,Yes,Yes,Yes,One year,Yes,105.7,6816.95,0,0,No,8.827314119142065,0,1,1,2,1,0,1,0,0,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0
6103-QCKFX,Female,0,Yes,Yes,44,Yes,No,No,No,No,Month-to-month,No,56.25,2419.55,0,0,No,7.791750066055471,0,1,1,0,0,0,0,0,1,1.0,1,0,0,1,0,0,0,0,1,1,0,0,0
7781-EWARA,Male,0,Yes,Yes,70,No,No phone service,Yes,Yes,Yes,One year,No,60.35,4138.7,0,0,No,8.328378600425618,1,1,0,2,0,0,1,0,0,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0
6110-OHIHY,Male,0,No,No,3,Yes,No,No,Yes,No,Month-to-month,No,79.25,267.6,0,0,Yes,5.593223284089137,1,0,1,0,0,1,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
7018-FPXHH,Male,0,Yes,Yes,56,Yes,No,Yes,No,No,Two year,Yes,59.8,3457.45,1,0,No,8.148575790801537,1,1,1,0,1,0,0,0,1,1.0,1,0,0,0,0,1,1,0,0,1,0,0,0
5889-LFOLL,Female,0,No,No,13,Yes,Yes,No,No,Yes,Month-to-month,Yes,84.6,1115.2,0,0,Yes,7.017685338354333,0,0,1,2,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
5708-EVONK,Female,0,Yes,Yes,58,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,93.4,5435.6,2,5,Yes,8.60090914445607,0,1,1,2,1,1,0,0,1,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0
